# Source: https://omlc.org/spectra/PhotochemCAD/html/135.html
# Date accessed: 20 Jan 2021
590.2	0.07103
590	0.07187
589.8	0.07279
589.6	0.07355
589.4	0.0745
589.2	0.07539
589	0.07661
588.8	0.07735
588.6	0.07801
588.4	0.07901
588.2	0.07987
588	0.08081
587.8	0.08132
587.6	0.08223
587.4	0.08318
587.2	0.08388
587	0.08464
586.8	0.08529
586.6	0.08623
586.4	0.08706
586.2	0.08757
586	0.08832
585.8	0.08902
585.6	0.08952
585.4	0.09025
585.2	0.09081
585	0.09114
584.8	0.09183
584.6	0.09247
584.4	0.09298
584.2	0.09343
584	0.09387
583.8	0.09422
583.6	0.09479
583.4	0.09516
583.2	0.09557
583	0.09584
582.8	0.09627
582.6	0.0964
582.4	0.09679
582.2	0.09708
582	0.09737
581.8	0.0974
581.6	0.09759
581.4	0.0979
581.2	0.09809
581	0.09803
